symbol,time,open,high,low,close,tick_volume,spread,real_volume
XAUUSD,2024-10-31 12:00:00,2779.44,2780.71,2779.08,2780.6,417,10,0
XAUUSD,2024-10-31 12:05:00,2780.57,2780.69,2778.99,2779.71,334,4,0
XAUUSD,2024-10-31 12:10:00,2779.67,2781.63,2779.43,2781.41,365,10,0
XAUUSD,2024-10-31 12:15:00,2781.4,2781.95,2780.17,2780.92,407,10,0
XAUUSD,2024-10-31 12:20:00,2780.78,2781.31,2778.03,2778.24,415,10,0
XAUUSD,2024-10-31 12:25:00,2778.12,2778.12,2775.82,2777.27,362,7,0
XAUUSD,2024-10-31 12:30:00,2777.24,2778.79,2775.16,2777.01,540,0,0
XAUUSD,2024-10-31 12:35:00,2776.93,2777.49,2774.67,2775.21,519,8,0
XAUUSD,2024-10-31 12:40:00,2775.21,2777.31,2774.15,2774.27,489,10,0
XAUUSD,2024-10-31 12:45:00,2774.31,2774.82,2772.16,2774.33,503,10,0
XAUUSD,2024-10-31 12:50:00,2774.57,2775.21,2773.24,2773.37,458,10,0
XAUUSD,2024-10-31 12:55:00,2773.27,2773.67,2772.0,2773.63,476,10,0
XAUUSD,2024-10-31 13:00:00,2773.62,2773.94,2769.97,2770.23,565,0,0
XAUUSD,2024-10-31 13:05:00,2770.21,2770.43,2767.5,2768.64,557,10,0
XAUUSD,2024-10-31 13:10:00,2768.55,2771.46,2767.82,2769.69,519,8,0
XAUUSD,2024-10-31 13:15:00,2769.67,2770.62,2767.93,2769.69,526,2,0
XAUUSD,2024-10-31 13:20:00,2769.59,2769.68,2765.9,2766.37,530,10,0
XAUUSD,2024-10-31 13:25:00,2766.39,2768.5,2765.66,2767.29,512,10,0
XAUUSD,2024-10-31 13:30:00,2767.03,2768.12,2764.28,2765.27,549,5,0
XAUUSD,2024-10-31 13:35:00,2765.2,2767.19,2763.84,2764.46,537,8,0
XAUUSD,2024-10-31 13:40:00,2764.34,2765.3,2761.38,2761.89,457,10,0
XAUUSD,2024-10-31 13:45:00,2761.92,2764.12,2758.85,2758.85,550,10,0
XAUUSD,2024-10-31 13:50:00,2759.15,2760.07,2754.95,2756.87,575,4,0
XAUUSD,2024-10-31 13:55:00,2756.74,2757.25,2754.72,2755.34,544,10,0
XAUUSD,2024-10-31 14:00:00,2755.35,2755.35,2749.37,2750.37,546,0,0
XAUUSD,2024-10-31 14:05:00,2750.24,2754.42,2748.14,2753.7,560,3,0
XAUUSD,2024-10-31 14:10:00,2753.57,2754.11,2751.67,2752.64,553,10,0
XAUUSD,2024-10-31 14:15:00,2752.51,2756.65,2752.51,2756.19,567,8,0
XAUUSD,2024-10-31 14:20:00,2756.25,2756.85,2751.29,2751.45,544,10,0
XAUUSD,2024-10-31 14:25:00,2751.53,2751.53,2749.08,2749.87,540,10,0
XAUUSD,2024-10-31 14:30:00,2749.73,2752.46,2745.23,2746.59,538,10,0
XAUUSD,2024-10-31 14:35:00,2746.62,2748.19,2742.85,2742.99,559,0,0
XAUUSD,2024-10-31 14:40:00,2742.97,2744.86,2740.54,2741.0,539,4,0
XAUUSD,2024-10-31 14:45:00,2740.98,2741.72,2736.82,2739.44,556,7,0
XAUUSD,2024-10-31 14:50:00,2739.47,2741.34,2737.96,2739.55,553,10,0
XAUUSD,2024-10-31 14:55:00,2739.3,2740.65,2734.69,2734.8,554,6,0
XAUUSD,2024-10-31 15:00:00,2734.61,2736.34,2733.01,2733.66,542,5,0
XAUUSD,2024-10-31 15:05:00,2733.53,2736.15,2731.65,2735.72,541,0,0
XAUUSD,2024-10-31 15:10:00,2735.52,2736.59,2733.22,2734.58,532,8,0
XAUUSD,2024-10-31 15:15:00,2734.69,2739.72,2734.56,2738.89,537,4,0
XAUUSD,2024-10-31 15:20:00,2738.8,2740.96,2737.8,2739.71,534,10,0
XAUUSD,2024-10-31 15:25:00,2739.16,2739.54,2736.57,2739.44,522,6,0
XAUUSD,2024-10-31 15:30:00,2739.15,2739.36,2736.42,2737.21,515,10,0
XAUUSD,2024-10-31 15:35:00,2737.17,2738.42,2736.33,2736.71,499,10,0
XAUUSD,2024-10-31 15:40:00,2736.62,2737.57,2735.75,2736.88,492,10,0
XAUUSD,2024-10-31 15:45:00,2736.89,2737.21,2735.52,2737.06,484,10,0
XAUUSD,2024-10-31 15:50:00,2737.2,2737.88,2735.51,2737.38,512,11,0
XAUUSD,2024-10-31 15:55:00,2737.41,2740.77,2737.23,2740.67,469,11,0
XAUUSD,2024-10-31 16:00:00,2740.64,2741.85,2739.5,2739.87,499,9,0
XAUUSD,2024-10-31 16:05:00,2740.0,2740.23,2738.04,2739.53,476,10,0
XAUUSD,2024-10-31 16:10:00,2739.5,2741.47,2738.81,2740.92,466,10,0
XAUUSD,2024-10-31 16:15:00,2740.91,2743.09,2740.91,2742.14,467,6,0
XAUUSD,2024-10-31 16:20:00,2742.13,2743.21,2742.1,2742.96,440,9,0
XAUUSD,2024-10-31 16:25:00,2742.97,2743.42,2741.03,2742.55,434,11,0
XAUUSD,2024-10-31 16:30:00,2742.55,2743.72,2741.27,2742.2,398,12,0
XAUUSD,2024-10-31 16:35:00,2742.16,2742.19,2739.62,2739.96,395,12,0
XAUUSD,2024-10-31 16:40:00,2739.95,2741.4,2739.46,2740.91,415,13,0
XAUUSD,2024-10-31 16:45:00,2740.83,2741.03,2738.68,2739.49,381,12,0
XAUUSD,2024-10-31 16:50:00,2739.35,2740.63,2738.5,2740.44,416,12,0
XAUUSD,2024-10-31 16:55:00,2740.45,2741.07,2740.11,2740.75,417,11,0
XAUUSD,2024-10-31 17:00:00,2740.79,2742.3,2740.39,2741.77,420,12,0
XAUUSD,2024-10-31 17:05:00,2741.79,2742.37,2741.41,2741.8,336,11,0
XAUUSD,2024-10-31 17:10:00,2741.81,2742.98,2741.68,2742.48,365,11,0
XAUUSD,2024-10-31 17:15:00,2742.49,2743.83,2741.84,2743.37,355,10,0
XAUUSD,2024-10-31 17:20:00,2743.4,2743.52,2742.18,2742.49,348,10,0
XAUUSD,2024-10-31 17:25:00,2742.38,2743.39,2738.72,2739.25,426,10,0
XAUUSD,2024-10-31 17:30:00,2739.18,2741.33,2738.75,2740.88,370,10,0
XAUUSD,2024-10-31 17:35:00,2740.88,2741.17,2740.36,2740.65,260,14,0
XAUUSD,2024-10-31 17:40:00,2740.66,2741.14,2740.29,2740.29,247,14,0
XAUUSD,2024-10-31 17:45:00,2740.19,2740.27,2738.32,2739.38,339,2,0
XAUUSD,2024-10-31 17:50:00,2739.33,2739.69,2738.48,2739.13,340,14,0
XAUUSD,2024-10-31 17:55:00,2739.08,2739.66,2738.4,2739.64,312,14,0
XAUUSD,2024-10-31 18:00:00,2739.69,2740.84,2739.63,2740.84,342,14,0
XAUUSD,2024-10-31 18:05:00,2740.82,2742.19,2740.82,2741.7,279,14,0
XAUUSD,2024-10-31 18:10:00,2741.7,2742.2,2741.26,2741.91,298,14,0
XAUUSD,2024-10-31 18:15:00,2741.93,2741.95,2741.23,2741.41,301,13,0
XAUUSD,2024-10-31 18:20:00,2741.42,2741.79,2740.88,2741.17,286,12,0
XAUUSD,2024-10-31 18:25:00,2741.23,2741.56,2740.62,2741.31,346,11,0
XAUUSD,2024-10-31 18:30:00,2741.34,2746.12,2740.94,2745.9,399,1,0
XAUUSD,2024-10-31 18:35:00,2745.71,2747.85,2745.35,2746.65,481,1,0
XAUUSD,2024-10-31 18:40:00,2746.65,2747.15,2744.21,2744.9,388,10,0
XAUUSD,2024-10-31 18:45:00,2744.8,2746.25,2744.08,2746.15,333,8,0
XAUUSD,2024-10-31 18:50:00,2746.3,2746.92,2745.12,2746.35,380,10,0
XAUUSD,2024-10-31 18:55:00,2746.39,2747.99,2746.04,2746.97,394,0,0
XAUUSD,2024-10-31 19:00:00,2747.09,2749.06,2747.09,2748.74,401,10,0
XAUUSD,2024-10-31 19:05:00,2748.62,2748.78,2747.57,2748.57,294,10,0
XAUUSD,2024-10-31 19:10:00,2748.57,2749.42,2748.35,2749.32,307,4,0
XAUUSD,2024-10-31 19:15:00,2749.31,2749.37,2748.12,2748.7,340,10,0
XAUUSD,2024-10-31 19:20:00,2748.72,2749.65,2748.17,2749.26,335,10,0
XAUUSD,2024-10-31 19:25:00,2749.24,2749.58,2747.16,2748.2,324,10,0
XAUUSD,2024-10-31 19:30:00,2748.21,2749.12,2747.37,2747.53,277,10,0
XAUUSD,2024-10-31 19:35:00,2747.53,2747.53,2746.36,2746.87,294,10,0
XAUUSD,2024-10-31 19:40:00,2746.88,2748.81,2746.8,2748.36,339,10,0
XAUUSD,2024-10-31 19:45:00,2748.42,2748.94,2747.99,2748.64,321,3,0
XAUUSD,2024-10-31 19:50:00,2748.61,2748.61,2745.87,2746.11,358,1,0
XAUUSD,2024-10-31 19:55:00,2746.08,2747.03,2745.77,2746.52,420,10,0
XAUUSD,2024-10-31 20:00:00,2746.56,2747.21,2746.44,2746.49,302,10,0
XAUUSD,2024-10-31 20:05:00,2746.49,2747.73,2746.48,2747.39,193,10,0
XAUUSD,2024-10-31 20:10:00,2747.39,2747.83,2747.16,2747.66,165,10,0
XAUUSD,2024-10-31 20:15:00,2747.65,2747.74,2747.06,2747.42,147,10,0
XAUUSD,2024-10-31 20:20:00,2747.43,2748.19,2747.22,2747.86,133,10,0
XAUUSD,2024-10-31 20:25:00,2747.88,2747.89,2747.28,2747.4,139,10,0
XAUUSD,2024-10-31 20:30:00,2747.24,2747.76,2747.07,2747.46,214,10,0
XAUUSD,2024-10-31 20:35:00,2747.46,2747.52,2745.42,2745.55,149,9,0
XAUUSD,2024-10-31 20:40:00,2745.53,2746.19,2745.23,2745.45,153,10,0
XAUUSD,2024-10-31 20:45:00,2745.46,2745.72,2744.01,2744.24,124,10,0
XAUUSD,2024-10-31 20:50:00,2744.24,2744.44,2743.28,2743.57,169,10,0
XAUUSD,2024-10-31 22:05:00,2745.34,2747.66,2745.32,2746.69,164,18,0
XAUUSD,2024-10-31 22:10:00,2746.73,2747.41,2746.66,2747.09,137,10,0
XAUUSD,2024-10-31 22:15:00,2747.1,2747.36,2746.76,2746.76,121,10,0
XAUUSD,2024-10-31 22:20:00,2746.76,2746.79,2745.86,2746.07,90,10,0
XAUUSD,2024-10-31 22:25:00,2746.05,2746.16,2745.06,2745.91,98,10,0
XAUUSD,2024-10-31 22:30:00,2745.9,2746.44,2745.85,2745.85,104,10,0
XAUUSD,2024-10-31 22:35:00,2745.85,2746.39,2745.79,2746.22,108,10,0
XAUUSD,2024-10-31 22:40:00,2746.2,2746.5,2745.84,2746.41,110,10,0
XAUUSD,2024-10-31 22:45:00,2746.41,2746.41,2745.63,2745.83,101,10,0
XAUUSD,2024-10-31 22:50:00,2745.84,2746.08,2745.71,2746.06,48,10,0
XAUUSD,2024-10-31 22:55:00,2746.06,2746.42,2745.99,2746.17,61,10,0
XAUUSD,2024-10-31 23:00:00,2746.18,2746.67,2745.77,2746.15,141,10,0
XAUUSD,2024-10-31 23:05:00,2746.12,2746.98,2745.51,2746.56,137,10,0
XAUUSD,2024-10-31 23:10:00,2746.56,2746.69,2746.4,2746.48,109,10,0
XAUUSD,2024-10-31 23:15:00,2746.48,2746.5,2746.01,2746.38,119,10,0
XAUUSD,2024-10-31 23:20:00,2746.38,2746.52,2746.3,2746.33,109,10,0
XAUUSD,2024-10-31 23:25:00,2746.31,2747.11,2746.22,2747.11,143,10,0
XAUUSD,2024-10-31 23:30:00,2747.08,2747.71,2746.95,2747.24,195,10,0
XAUUSD,2024-10-31 23:35:00,2747.28,2747.56,2747.19,2747.38,117,10,0
XAUUSD,2024-10-31 23:40:00,2747.34,2747.93,2747.3,2747.8,141,10,0
XAUUSD,2024-10-31 23:45:00,2747.79,2747.81,2746.36,2746.92,222,10,0
XAUUSD,2024-10-31 23:50:00,2746.94,2746.94,2746.32,2746.41,156,10,0
XAUUSD,2024-10-31 23:55:00,2746.41,2746.82,2746.01,2746.66,176,10,0
XAUUSD,2024-11-01 00:00:00,2746.7,2747.24,2745.83,2747.17,243,10,0
XAUUSD,2024-11-01 00:05:00,2747.14,2747.31,2746.11,2746.42,177,10,0
XAUUSD,2024-11-01 00:10:00,2746.43,2747.13,2746.38,2746.88,185,10,0
XAUUSD,2024-11-01 00:15:00,2746.92,2746.99,2745.89,2746.44,191,10,0
XAUUSD,2024-11-01 00:20:00,2746.44,2747.12,2746.22,2746.81,168,10,0
XAUUSD,2024-11-01 00:25:00,2746.85,2746.88,2745.76,2746.51,151,10,0
XAUUSD,2024-11-01 00:30:00,2746.51,2746.66,2745.69,2745.69,172,10,0
XAUUSD,2024-11-01 00:35:00,2745.65,2746.26,2745.64,2745.79,190,10,0
XAUUSD,2024-11-01 00:40:00,2745.78,2746.49,2745.38,2746.48,222,10,0
XAUUSD,2024-11-01 00:45:00,2746.5,2746.98,2746.0,2746.79,260,10,0
XAUUSD,2024-11-01 00:50:00,2746.55,2746.69,2745.3,2745.48,328,10,0
XAUUSD,2024-11-01 00:55:00,2745.57,2745.88,2744.87,2745.08,353,10,0
XAUUSD,2024-11-01 01:00:00,2745.04,2746.69,2744.87,2746.54,501,10,0
XAUUSD,2024-11-01 01:05:00,2746.5,2747.27,2745.88,2746.67,458,10,0
XAUUSD,2024-11-01 01:10:00,2746.68,2747.82,2746.59,2747.14,402,10,0
XAUUSD,2024-11-01 01:15:00,2747.14,2747.2,2745.86,2746.32,434,10,0
XAUUSD,2024-11-01 01:20:00,2746.31,2746.84,2745.51,2746.27,443,10,0
XAUUSD,2024-11-01 01:25:00,2746.22,2747.8,2746.22,2746.9,461,10,0
XAUUSD,2024-11-01 01:30:00,2746.9,2748.1,2746.25,2747.04,441,10,0
XAUUSD,2024-11-01 01:35:00,2747.05,2747.47,2746.1,2746.2,466,10,0
XAUUSD,2024-11-01 01:40:00,2746.24,2746.88,2745.43,2746.73,369,10,0
XAUUSD,2024-11-01 01:45:00,2746.78,2748.65,2746.7,2748.64,407,10,0
XAUUSD,2024-11-01 01:50:00,2748.64,2749.51,2747.97,2749.18,440,10,0
XAUUSD,2024-11-01 01:55:00,2749.15,2749.9,2748.9,2749.66,478,10,0
XAUUSD,2024-11-01 02:00:00,2749.57,2750.88,2748.46,2749.3,432,11,0
XAUUSD,2024-11-01 02:05:00,2749.32,2750.48,2748.81,2748.88,447,11,0
XAUUSD,2024-11-01 02:10:00,2748.88,2748.98,2746.55,2747.0,478,10,0
XAUUSD,2024-11-01 02:15:00,2746.94,2747.65,2746.63,2747.53,364,10,0
XAUUSD,2024-11-01 02:20:00,2747.56,2747.85,2746.93,2747.84,312,10,0
XAUUSD,2024-11-01 02:25:00,2747.83,2748.37,2747.12,2748.05,270,10,0
XAUUSD,2024-11-01 02:30:00,2747.95,2748.31,2745.87,2746.63,453,10,0
XAUUSD,2024-11-01 02:35:00,2746.63,2747.88,2745.82,2747.5,442,10,0
XAUUSD,2024-11-01 02:40:00,2747.51,2749.72,2746.91,2748.63,450,10,0
XAUUSD,2024-11-01 02:45:00,2748.64,2749.08,2748.06,2748.25,389,10,0
XAUUSD,2024-11-01 02:50:00,2748.25,2748.34,2746.28,2747.9,428,10,0
XAUUSD,2024-11-01 02:55:00,2747.74,2748.92,2747.25,2748.58,392,10,0
XAUUSD,2024-11-01 03:00:00,2748.72,2749.16,2747.83,2747.83,403,10,0
XAUUSD,2024-11-01 03:05:00,2747.86,2748.82,2747.46,2748.76,355,10,0
XAUUSD,2024-11-01 03:10:00,2748.76,2749.22,2748.38,2748.95,343,10,0
XAUUSD,2024-11-01 03:15:00,2748.98,2749.14,2748.36,2749.07,300,10,0
XAUUSD,2024-11-01 03:20:00,2749.0,2750.17,2748.89,2749.3,335,10,0
XAUUSD,2024-11-01 03:25:00,2749.28,2750.11,2748.71,2750.01,324,10,0
XAUUSD,2024-11-01 03:30:00,2749.96,2749.97,2749.11,2749.67,266,10,0
XAUUSD,2024-11-01 03:35:00,2749.79,2750.37,2749.67,2750.08,292,10,0
XAUUSD,2024-11-01 03:40:00,2750.08,2751.19,2749.65,2749.65,293,3,0
XAUUSD,2024-11-01 03:45:00,2749.65,2750.75,2749.25,2750.6,292,12,0
XAUUSD,2024-11-01 03:50:00,2750.7,2751.75,2750.68,2751.56,291,10,0
XAUUSD,2024-11-01 03:55:00,2751.6,2751.93,2751.23,2751.86,290,6,0
XAUUSD,2024-11-01 04:00:00,2751.87,2752.11,2751.25,2751.48,212,10,0
XAUUSD,2024-11-01 04:05:00,2751.48,2751.66,2751.18,2751.33,161,10,0
XAUUSD,2024-11-01 04:10:00,2751.31,2751.49,2751.11,2751.4,122,10,0
XAUUSD,2024-11-01 04:15:00,2751.4,2751.84,2751.26,2751.26,174,10,0
XAUUSD,2024-11-01 04:20:00,2751.27,2751.44,2750.71,2751.21,197,10,0
XAUUSD,2024-11-01 04:25:00,2751.2,2751.76,2751.1,2751.73,144,10,0
XAUUSD,2024-11-01 04:30:00,2751.73,2751.78,2751.21,2751.53,186,10,0
XAUUSD,2024-11-01 04:35:00,2751.55,2751.74,2751.36,2751.56,140,10,0
XAUUSD,2024-11-01 04:40:00,2751.57,2752.4,2751.39,2752.18,189,10,0
XAUUSD,2024-11-01 04:45:00,2752.18,2752.92,2752.11,2752.6,253,10,0
XAUUSD,2024-11-01 04:50:00,2752.58,2752.67,2751.5,2752.17,244,10,0
XAUUSD,2024-11-01 04:55:00,2752.24,2752.71,2751.97,2752.25,189,4,0
XAUUSD,2024-11-01 05:00:00,2752.36,2752.54,2752.2,2752.25,269,10,0
XAUUSD,2024-11-01 05:05:00,2752.22,2753.01,2752.18,2752.66,268,10,0
XAUUSD,2024-11-01 05:10:00,2752.66,2752.77,2752.34,2752.54,228,10,0
XAUUSD,2024-11-01 05:15:00,2752.6,2752.7,2751.98,2752.68,244,10,0
XAUUSD,2024-11-01 05:20:00,2752.68,2753.02,2752.28,2752.32,266,10,0
XAUUSD,2024-11-01 05:25:00,2752.26,2752.42,2751.7,2752.14,258,8,0
XAUUSD,2024-11-01 05:30:00,2752.09,2753.06,2751.9,2752.56,426,10,0
XAUUSD,2024-11-01 05:35:00,2752.55,2753.91,2752.27,2753.63,414,10,0
XAUUSD,2024-11-01 05:40:00,2753.64,2754.08,2753.04,2753.08,402,10,0
XAUUSD,2024-11-01 05:45:00,2753.09,2753.7,2752.77,2753.43,418,11,0
XAUUSD,2024-11-01 05:50:00,2753.42,2754.69,2753.33,2754.62,386,10,0
XAUUSD,2024-11-01 05:55:00,2754.61,2755.22,2754.04,2754.99,448,10,0
XAUUSD,2024-11-01 06:00:00,2755.07,2756.71,2755.02,2755.79,425,2,0
XAUUSD,2024-11-01 06:05:00,2755.78,2757.44,2754.78,2756.77,457,10,0
XAUUSD,2024-11-01 06:10:00,2756.78,2757.68,2756.35,2756.68,397,10,0
XAUUSD,2024-11-01 06:15:00,2756.7,2756.7,2754.27,2754.57,410,10,0
XAUUSD,2024-11-01 06:20:00,2754.54,2755.37,2753.87,2754.24,380,10,0
XAUUSD,2024-11-01 06:25:00,2754.14,2754.21,2752.56,2752.87,438,10,0
XAUUSD,2024-11-01 06:30:00,2752.9,2754.19,2751.87,2753.01,409,10,0
XAUUSD,2024-11-01 06:35:00,2752.94,2753.21,2751.85,2752.48,390,10,0
XAUUSD,2024-11-01 06:40:00,2752.45,2753.38,2751.29,2751.79,394,10,0
XAUUSD,2024-11-01 06:45:00,2751.77,2753.58,2751.77,2753.25,418,4,0
XAUUSD,2024-11-01 06:50:00,2753.26,2753.59,2751.8,2752.39,389,10,0
XAUUSD,2024-11-01 06:55:00,2752.33,2752.68,2751.81,2752.02,376,10,0
XAUUSD,2024-11-01 07:00:00,2752.03,2752.68,2751.23,2752.68,230,10,0
XAUUSD,2024-11-01 07:05:00,2752.68,2753.14,2751.11,2751.11,351,10,0
XAUUSD,2024-11-01 07:10:00,2751.15,2751.17,2750.0,2750.34,371,10,0
XAUUSD,2024-11-01 07:15:00,2750.35,2751.43,2750.28,2750.53,325,10,0
XAUUSD,2024-11-01 07:20:00,2750.64,2751.9,2750.29,2751.9,325,10,0
XAUUSD,2024-11-01 07:25:00,2751.89,2752.01,2749.84,2750.16,294,10,0
XAUUSD,2024-11-01 07:30:00,2750.01,2750.59,2748.45,2749.66,374,3,0
XAUUSD,2024-11-01 07:35:00,2749.67,2749.91,2748.03,2748.03,349,10,0
XAUUSD,2024-11-01 07:40:00,2748.03,2748.23,2747.09,2747.22,389,10,0
XAUUSD,2024-11-01 07:45:00,2747.2,2749.14,2747.16,2749.12,333,10,0
XAUUSD,2024-11-01 07:50:00,2749.13,2749.16,2747.79,2748.34,358,10,0
XAUUSD,2024-11-01 07:55:00,2748.34,2749.73,2748.05,2749.67,370,10,0
XAUUSD,2024-11-01 08:00:00,2749.37,2751.26,2748.56,2751.26,450,10,0
XAUUSD,2024-11-01 08:05:00,2751.24,2751.87,2750.37,2751.43,396,10,0
XAUUSD,2024-11-01 08:10:00,2751.39,2752.84,2751.2,2752.42,389,7,0
XAUUSD,2024-11-01 08:15:00,2752.42,2753.0,2751.6,2752.72,371,1,0
XAUUSD,2024-11-01 08:20:00,2752.63,2753.87,2751.82,2753.85,358,10,0
XAUUSD,2024-11-01 08:25:00,2753.83,2754.47,2753.75,2754.18,398,10,0
XAUUSD,2024-11-01 08:30:00,2754.17,2754.45,2753.25,2753.47,409,10,0
XAUUSD,2024-11-01 08:35:00,2753.45,2754.57,2751.89,2754.54,422,10,0
XAUUSD,2024-11-01 08:40:00,2754.56,2755.09,2753.6,2754.76,432,10,0
XAUUSD,2024-11-01 08:45:00,2754.68,2754.68,2752.77,2753.5,400,10,0
XAUUSD,2024-11-01 08:50:00,2753.48,2753.51,2751.39,2751.93,356,11,0
XAUUSD,2024-11-01 08:55:00,2751.92,2753.82,2751.8,2753.31,359,10,0
XAUUSD,2024-11-01 09:00:00,2753.43,2754.09,2752.36,2753.35,378,10,0
XAUUSD,2024-11-01 09:05:00,2753.36,2755.04,2752.51,2754.82,411,10,0
XAUUSD,2024-11-01 09:10:00,2754.83,2755.21,2754.26,2755.11,385,10,0
XAUUSD,2024-11-01 09:15:00,2755.14,2755.47,2752.96,2753.06,374,10,0
XAUUSD,2024-11-01 09:20:00,2753.03,2753.93,2752.56,2753.18,318,10,0
XAUUSD,2024-11-01 09:25:00,2753.21,2753.47,2752.24,2753.16,317,10,0
XAUUSD,2024-11-01 09:30:00,2753.18,2753.26,2750.65,2751.21,326,10,0
XAUUSD,2024-11-01 09:35:00,2751.19,2751.19,2748.13,2750.38,455,9,0
XAUUSD,2024-11-01 09:40:00,2750.4,2751.18,2749.57,2751.13,339,5,0
XAUUSD,2024-11-01 09:45:00,2751.14,2751.71,2749.99,2751.6,322,10,0
XAUUSD,2024-11-01 09:50:00,2751.6,2752.63,2751.21,2751.21,323,10,0
XAUUSD,2024-11-01 09:55:00,2751.17,2751.71,2750.57,2751.27,340,11,0
XAUUSD,2024-11-01 10:00:00,2751.26,2751.33,2750.5,2750.76,413,10,0
XAUUSD,2024-11-01 10:05:00,2750.78,2751.83,2750.7,2751.42,278,0,0
XAUUSD,2024-11-01 10:10:00,2751.41,2751.53,2750.27,2750.42,355,10,0
XAUUSD,2024-11-01 10:15:00,2750.39,2750.69,2748.71,2749.14,403,0,0
XAUUSD,2024-11-01 10:20:00,2749.13,2750.31,2748.68,2749.07,335,10,0
XAUUSD,2024-11-01 10:25:00,2749.01,2749.27,2747.29,2747.38,387,10,0
XAUUSD,2024-11-01 10:30:00,2747.36,2748.29,2746.27,2746.27,389,10,0
XAUUSD,2024-11-01 10:35:00,2746.37,2746.99,2744.85,2746.71,369,0,0
XAUUSD,2024-11-01 10:40:00,2746.8,2747.04,2745.91,2747.04,337,10,0
XAUUSD,2024-11-01 10:45:00,2747.1,2748.9,2746.69,2748.9,335,10,0
XAUUSD,2024-11-01 10:50:00,2748.91,2750.05,2748.84,2750.05,369,10,0
XAUUSD,2024-11-01 10:55:00,2750.02,2750.13,2749.18,2749.66,348,10,0
XAUUSD,2024-11-01 11:00:00,2749.64,2751.38,2749.62,2751.18,302,10,0
XAUUSD,2024-11-01 11:05:00,2751.17,2753.04,2750.56,2753.04,372,10,0
XAUUSD,2024-11-01 11:10:00,2753.08,2753.15,2751.06,2751.58,405,9,0
XAUUSD,2024-11-01 11:15:00,2751.57,2752.49,2751.39,2752.43,290,10,0
XAUUSD,2024-11-01 11:20:00,2752.43,2754.07,2752.4,2753.11,313,9,0
XAUUSD,2024-11-01 11:25:00,2753.11,2753.82,2752.03,2752.32,367,10,0
XAUUSD,2024-11-01 11:30:00,2752.32,2753.38,2752.07,2752.81,379,10,0
XAUUSD,2024-11-01 11:35:00,2752.81,2753.09,2751.66,2752.24,311,10,0
XAUUSD,2024-11-01 11:40:00,2752.26,2753.42,2751.68,2752.97,329,10,0
XAUUSD,2024-11-01 11:45:00,2752.96,2753.63,2752.23,2753.49,312,10,0
XAUUSD,2024-11-01 11:50:00,2753.41,2753.44,2752.15,2753.05,315,10,0
XAUUSD,2024-11-01 11:55:00,2753.08,2753.88,2752.47,2752.98,365,10,0
XAUUSD,2024-11-01 12:00:00,2753.06,2753.22,2751.67,2752.09,448,10,0
XAUUSD,2024-11-01 12:05:00,2752.08,2753.38,2751.96,2753.21,399,10,0
XAUUSD,2024-11-01 12:10:00,2753.23,2754.17,2752.28,2753.78,419,0,0
XAUUSD,2024-11-01 12:15:00,2753.85,2754.64,2750.36,2751.33,491,10,0
XAUUSD,2024-11-01 12:20:00,2751.34,2752.49,2750.38,2751.49,473,10,0
XAUUSD,2024-11-01 12:25:00,2751.72,2752.53,2750.42,2750.84,403,8,0
XAUUSD,2024-11-01 12:30:00,2758.59,2759.18,2749.23,2756.26,586,0,0
XAUUSD,2024-11-01 12:35:00,2756.34,2759.88,2755.77,2758.3,558,3,0
XAUUSD,2024-11-01 12:40:00,2758.19,2759.13,2754.72,2755.94,529,10,0
XAUUSD,2024-11-01 12:45:00,2755.74,2756.56,2753.95,2754.28,516,10,0
XAUUSD,2024-11-01 12:50:00,2754.3,2758.46,2752.88,2754.98,515,10,0
XAUUSD,2024-11-01 12:55:00,2754.98,2756.49,2753.48,2753.75,520,9,0
XAUUSD,2024-11-01 13:00:00,2753.85,2760.1,2753.85,2759.92,536,8,0
XAUUSD,2024-11-01 13:05:00,2759.79,2761.48,2757.69,2761.23,554,10,0
XAUUSD,2024-11-01 13:10:00,2761.29,2761.54,2759.47,2761.06,537,0,0
XAUUSD,2024-11-01 13:15:00,2761.03,2762.27,2758.92,2760.13,532,10,0
XAUUSD,2024-11-01 13:20:00,2760.01,2760.21,2756.14,2757.4,518,10,0
XAUUSD,2024-11-01 13:25:00,2757.51,2758.3,2753.3,2753.6,514,10,0
XAUUSD,2024-11-01 13:30:00,2753.66,2755.54,2752.2,2755.18,555,10,0
XAUUSD,2024-11-01 13:35:00,2755.35,2758.44,2753.51,2758.29,549,10,0
XAUUSD,2024-11-01 13:40:00,2758.38,2759.44,2757.67,2758.28,467,3,0
XAUUSD,2024-11-01 13:45:00,2758.08,2758.34,2756.33,2756.74,508,10,0
XAUUSD,2024-11-01 13:50:00,2757.19,2759.5,2756.92,2757.93,541,10,0
XAUUSD,2024-11-01 13:55:00,2757.94,2757.98,2755.92,2755.92,436,10,0
XAUUSD,2024-11-01 14:00:00,2758.05,2758.88,2753.38,2753.99,564,0,0
XAUUSD,2024-11-01 14:05:00,2754.01,2757.0,2753.81,2755.82,547,10,0
XAUUSD,2024-11-01 14:10:00,2755.78,2758.19,2755.28,2756.69,522,10,0
XAUUSD,2024-11-01 14:15:00,2756.7,2757.01,2754.17,2754.69,518,10,0
XAUUSD,2024-11-01 14:20:00,2754.5,2754.5,2750.62,2750.91,543,10,0
